repo_name,owner_name,full_name,owner_type,description,topics,created_at,size_kb,default_branch,default_branch_commit_sha,forks,stargazers,subscribers,license_key,license_name,license_spdx_id,license_url,language,c_ratio,cpp_ratio,makefile_ratio,cmake_ratio,starlark_ratio,meson_ratio,ninja_ratio,qmake_ratio,c_cpp_ratio,build_lang_ratio,total_lang_kb,html_url,git_url,ssh_url,clone_url,zip_default_branch_url,homepage
tiny-AES-c,kokke,kokke/tiny-AES-c,User,Small portable AES128/192/256 in C,,2012-05-24T15:27:24Z,178,master,23856752fbd139da0b8ca6e471a13d5bcc99a08d,1303,4338,144,unlicense,The Unlicense,Unlicense,https://api.github.com/licenses/unlicense,C,0.8908874045801527,0.0052719465648854965,0.028888358778625955,0.016197519083969467,0.0,0.0,0.0,0.0,0.8961593511450382,0.04508587786259542,40.9375,https://github.com/kokke/tiny-AES-c,git://github.com/kokke/tiny-AES-c.git,git@github.com:kokke/tiny-AES-c.git,https://github.com/kokke/tiny-AES-c.git,https://github.com/kokke/tiny-AES-c/archive/refs/heads/master.zip,
ServerStatus,cppla,cppla/ServerStatus,User,云探针、多服务器探针、云监控、多服务器云监控，演示： https://tz.cloudcpp.com/,,2018-06-26T03:23:29Z,1819,master,1a764ed104a950a8bac442e7a942f0c77cb36a43,936,4316,46,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.06000300301993113,0.8784366257740079,0.00031977550119941434,0.0,0.0,0.0,0.0,0.0,0.938439628793939,0.00031977550119941434,1905.6337890625,https://github.com/cppla/ServerStatus,git://github.com/cppla/ServerStatus.git,git@github.com:cppla/ServerStatus.git,https://github.com/cppla/ServerStatus.git,https://github.com/cppla/ServerStatus/archive/refs/heads/master.zip,
cuml,rapidsai,rapidsai/cuml,Organization,cuML - RAPIDS Machine Learning Library,"cuda,gpu,machine-learning,machine-learning-algorithms,nvidia",2018-10-11T15:45:35Z,159026,branch-25.02,7731ba23df3767855a0409eb2e97850ce53d9cd1,539,4314,78,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0030890390128492395,0.31086673106939844,0.0,0.008246289016203548,0.0,0.0,0.0,0.0,0.3139557700822477,0.008246289016203548,10480.921875,https://github.com/rapidsai/cuml,git://github.com/rapidsai/cuml.git,git@github.com:rapidsai/cuml.git,https://github.com/rapidsai/cuml.git,https://github.com/rapidsai/cuml/archive/refs/heads/branch-25.02.zip,https://docs.rapids.ai/api/cuml/stable/
open_spiel,google-deepmind,google-deepmind/open_spiel,Organization,OpenSpiel is a collection of environments and algorithms for research in general reinforcement learning and search/planning in games.,"cpp,games,multiagent,python,reinforcement-learning",2019-07-22T13:50:21Z,30439,master,d04c13ced0c893258fde49e6eb99c81b4297a55a,943,4308,106,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.0007220958614880938,0.5544170462473037,0.0,0.008728224976360605,0.0,0.0,0.0,0.0,0.5551391421087918,0.008728224976360605,8979.9365234375,https://github.com/google-deepmind/open_spiel,git://github.com/google-deepmind/open_spiel.git,git@github.com:google-deepmind/open_spiel.git,https://github.com/google-deepmind/open_spiel.git,https://github.com/google-deepmind/open_spiel/archive/refs/heads/master.zip,
sol2,ThePhD,ThePhD/sol2,User,"Sol3 (sol2 v3.0) - a C++ <-> Lua API wrapper with advanced features and top notch performance - is here, and it's great! Documentation:","android,clang,cpp17,gcc,ios,lua,lua-binding,lua-bindings,lua-scripting,luajit,modern-cpp,ndk,simple,sol,visual-cpp,visual-studio",2016-01-07T03:09:13Z,26135,develop,2b0d2fe8ba0074e16b499940c4f3126b9c7d3471,525,4300,130,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.020691549531417386,0.9006240276879512,0.0,0.06114921977810684,0.0,0.0008819791091811229,0.0,0.0,0.9213155772193686,0.06203119888728796,1955.3857421875,https://github.com/ThePhD/sol2,git://github.com/ThePhD/sol2.git,git@github.com:ThePhD/sol2.git,https://github.com/ThePhD/sol2.git,https://github.com/ThePhD/sol2/archive/refs/heads/develop.zip,http://sol2.rtfd.io/
cxxopts,jarro2783,jarro2783/cxxopts,User,Lightweight C++ command line option parser,"c-plus-plus,option-parser,positional-arguments",2014-10-03T05:21:29Z,991,master,f029892dab60526184ee42ae63a7f6d19a6b0e49,591,4279,59,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0,0.9779531747015326,0.0,0.020918535960672533,0.0011282893377948526,0.0,0.0,0.0,0.9779531747015326,0.022046825298467385,756.46875,https://github.com/jarro2783/cxxopts,git://github.com/jarro2783/cxxopts.git,git@github.com:jarro2783/cxxopts.git,https://github.com/jarro2783/cxxopts.git,https://github.com/jarro2783/cxxopts/archive/refs/heads/master.zip,
SuperWeChatPC,anhkgg,anhkgg/SuperWeChatPC,User,超级微信电脑客户端，支持多开、防消息撤销、语音消息备份...开放WeChatSDK,"anti-revoke,multi-open,wechat",2017-05-14T08:02:57Z,4707,master,35a15126bc354742b0e2faf56ef8ce9a72e5b0f6,1019,4271,184,,,,,C++,0.4759107700713887,0.4765521992706712,0.0,0.0,0.0,0.0,0.0,0.0,0.95246296934206,0.0,164.427734375,https://github.com/anhkgg/SuperWeChatPC,git://github.com/anhkgg/SuperWeChatPC.git,git@github.com:anhkgg/SuperWeChatPC.git,https://github.com/anhkgg/SuperWeChatPC.git,https://github.com/anhkgg/SuperWeChatPC/archive/refs/heads/master.zip,
cereal,USCiLab,USCiLab/cereal,Organization,A C++11 library for serialization,"c-plus-plus,cereal,serialization",2013-06-25T23:18:45Z,18468,master,2c647d87d492bea4400e95cf71c2de7270e2f3ab,768,4269,153,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C++,0.0,0.9821384854182704,0.0,0.013888923942808828,0.0,0.0,0.0,0.0,0.9821384854182704,0.013888923942808828,1160.7861328125,https://github.com/USCiLab/cereal,git://github.com/USCiLab/cereal.git,git@github.com:USCiLab/cereal.git,https://github.com/USCiLab/cereal.git,https://github.com/USCiLab/cereal/archive/refs/heads/master.zip,
SDRPlusPlus,AlexandreRouma,AlexandreRouma/SDRPlusPlus,User,Cross-Platform SDR Software,"cross-platform,sdr",2020-06-10T02:12:59Z,23355,master,46bcba7594de0a8286d8d9e3a3633fb7b21abe38,587,4250,139,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.11057805321231085,0.8738182988998894,0.0,0.008748684662580471,0.0,0.0,0.0,0.0,0.9843963521122002,0.008748684662580471,6966.8955078125,https://github.com/AlexandreRouma/SDRPlusPlus,git://github.com/AlexandreRouma/SDRPlusPlus.git,git@github.com:AlexandreRouma/SDRPlusPlus.git,https://github.com/AlexandreRouma/SDRPlusPlus.git,https://github.com/AlexandreRouma/SDRPlusPlus/archive/refs/heads/master.zip,
design-patterns-cpp,JakubVojvoda,JakubVojvoda/design-patterns-cpp,User,C++ Design Patterns,"abstract-factory-pattern,behavioral-patterns,cpp,creational-patterns,decorator-pattern,design-pattern,factory-method-pattern,iterator-pattern,object-oriented,observer-pattern,singleton-pattern,strategy-pattern,structural-patterns,template-method-pattern,visitor-pattern",2016-09-04T21:14:09Z,67,master,4fae40666a970dc4c7901df54964d6ebcd80ba5c,947,4249,103,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0,0.9806962439471273,0.0,0.01930375605287266,0.0,0.0,0.0,0.0,0.9806962439471273,0.01930375605287266,44.771484375,https://github.com/JakubVojvoda/design-patterns-cpp,git://github.com/JakubVojvoda/design-patterns-cpp.git,git@github.com:JakubVojvoda/design-patterns-cpp.git,https://github.com/JakubVojvoda/design-patterns-cpp.git,https://github.com/JakubVojvoda/design-patterns-cpp/archive/refs/heads/master.zip,
reshade,crosire,crosire/reshade,User,A generic post-processing injector for games and video software.,"compiler,d3d11,d3d12,d3d9,glsl,hlsl,hook,injector,opengl,post-processing,preprocessor,shaders,spir-v,vulkan",2016-06-15T23:02:16Z,23848,main,e6890e501599a537034bcb1813feea32ac7cd2ab,557,4248,123,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C++,0.0008230182581771357,0.9737389305535926,0.0,0.0,0.0,0.0,0.0,0.0,0.9745619488117697,0.0,5237.486328125,https://github.com/crosire/reshade,git://github.com/crosire/reshade.git,git@github.com:crosire/reshade.git,https://github.com/crosire/reshade.git,https://github.com/crosire/reshade/archive/refs/heads/main.zip,https://reshade.me
auto-unlocker,paolo-projects,paolo-projects/auto-unlocker,User,Unlocker for VMWare macOS,,2019-10-15T18:58:52Z,676,master,927d96bf803807d384e99c303cb7f0985a8e9c17,529,4243,92,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C++,0.03942535563944835,0.9052117867249232,0.006304735258609126,0.049058122377019335,0.0,0.0,0.0,0.0,0.9446371423643716,0.05536285763562846,152.8798828125,https://github.com/paolo-projects/auto-unlocker,git://github.com/paolo-projects/auto-unlocker.git,git@github.com:paolo-projects/auto-unlocker.git,https://github.com/paolo-projects/auto-unlocker.git,https://github.com/paolo-projects/auto-unlocker/archive/refs/heads/master.zip,
klib,attractivechaos,attractivechaos/klib,User,A standalone and lightweight C library,"algorithm,avl-tree,b-tree,c,generic,hashtable,library,sort",2011-01-13T17:06:02Z,1265,master,29445495262cf34f4c3b82d3917ac83f3e1f3f58,562,4231,191,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.8068855772651965,0.13320396317971173,0.004455193760545886,0.0,0.0,0.0,0.0,0.0,0.9400895404449082,0.004455193760545886,447.3798828125,https://github.com/attractivechaos/klib,git://github.com/attractivechaos/klib.git,git@github.com:attractivechaos/klib.git,https://github.com/attractivechaos/klib.git,https://github.com/attractivechaos/klib/archive/refs/heads/master.zip,http://attractivechaos.github.io/klib/
picom,yshui,yshui/picom,User,A lightweight compositor for X11 with animation support,"compositor,compton,linux,x11,xcb,xcompmgr,xorg",2016-07-14T20:54:51Z,7895,next,fcb4a2dc9c2ac9f50b087e4039fdc1ec5da119f5,592,4222,48,other,Other,NOASSERTION,,C,0.9276838520123305,0.0,0.0,0.0,0.0,0.008436611958588568,0.0,0.0,0.9276838520123305,0.008436611958588568,1256.7294921875,https://github.com/yshui/picom,git://github.com/yshui/picom.git,git@github.com:yshui/picom.git,https://github.com/yshui/picom.git,https://github.com/yshui/picom/archive/refs/heads/next.zip,https://picom.app/
ammo.js,kripken,kripken/ammo.js,User,Direct port of the Bullet physics engine to JavaScript using Emscripten,,2011-05-28T23:08:38Z,44719,main,1ed8b58c7058a5f697f2642ceef8ee20fdd55e10,563,4222,116,other,Other,NOASSERTION,,C++,0.20300659998983125,0.7585639842225652,0.0026380562284924296,0.011556109905980196,0.0,0.0,0.0,0.0,0.9615705842123964,0.014194166134472625,16614.1650390625,https://github.com/kripken/ammo.js,git://github.com/kripken/ammo.js.git,git@github.com:kripken/ammo.js.git,https://github.com/kripken/ammo.js.git,https://github.com/kripken/ammo.js/archive/refs/heads/main.zip,
harfbuzz,harfbuzz,harfbuzz/harfbuzz,Organization,HarfBuzz text shaping engine,"aat,c,c-plus-plus,fonts,library,opentype,text-rendering,text-shaping,typography,unicode,variable-fonts",2012-07-14T19:50:26Z,103497,main,b5a65e0f20c30a7f13b2f6619479a6d666e603e0,633,4222,97,other,Other,NOASSERTION,,C++,0.14865534349270632,0.7974169363310063,0.0005755687660281307,0.005584422363386969,0.0,0.01196339833590051,0.0,0.0,0.9460722798237126,0.018123389465315613,6323.568359375,https://github.com/harfbuzz/harfbuzz,git://github.com/harfbuzz/harfbuzz.git,git@github.com:harfbuzz/harfbuzz.git,https://github.com/harfbuzz/harfbuzz.git,https://github.com/harfbuzz/harfbuzz/archive/refs/heads/main.zip,http://harfbuzz.github.io/
Tesseract-OCR-iOS,gali8,gali8/Tesseract-OCR-iOS,User,"Tesseract OCR iOS is a Framework for iOS7+, compiled also for armv7s and arm64.",,2013-04-30T10:38:14Z,866823,master,35385f4f73ebf375757f0b22f6e13fcfa68e0d71,947,4221,191,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.4868129340823393,0.34248310884202804,0.004209248180540019,0.0,0.0,0.0,0.0,0.0,0.8292960429243673,0.004209248180540019,1685.7412109375,https://github.com/gali8/Tesseract-OCR-iOS,git://github.com/gali8/Tesseract-OCR-iOS.git,git@github.com:gali8/Tesseract-OCR-iOS.git,https://github.com/gali8/Tesseract-OCR-iOS.git,https://github.com/gali8/Tesseract-OCR-iOS/archive/refs/heads/master.zip,http://www.nexor.it
CTF-All-In-One,firmianay,firmianay/CTF-All-In-One,User,CTF竞赛权威指南,"book,crypto,ctf,exploit,hacking,misc,pwn,reverse-engineering,security,web",2017-07-15T04:05:46Z,48670,master,a105064770f3454d168c2c5cf5c0763fb7d5f6e3,707,4219,131,cc-by-sa-4.0,Creative Commons Attribution Share Alike 4.0 International,CC-BY-SA-4.0,https://api.github.com/licenses/cc-by-sa-4.0,C,0.6539106781841574,0.007083991913251241,0.0025039514795074437,0.0,0.0,0.0,0.0,0.0,0.6609946700974085,0.0025039514795074437,664.1845703125,https://github.com/firmianay/CTF-All-In-One,git://github.com/firmianay/CTF-All-In-One.git,git@github.com:firmianay/CTF-All-In-One.git,https://github.com/firmianay/CTF-All-In-One.git,https://github.com/firmianay/CTF-All-In-One/archive/refs/heads/master.zip,https://firmianay.gitbook.io/ctf-all-in-one/
sylar,sylar-yin,sylar-yin/sylar,User,"C++高性能分布式服务器框架,webserver,websocket server,自定义tcp_server（包含日志模块，配置模块，线程模块，协程模块，协程调度模块，io协程调度模块，hook模块，socket模块，bytearray序列化，http模块，TcpServer模块，Websocket模块，Https模块等, Smtp邮件模块, MySQL, SQLite3, ORM,Redis,Zookeeper)","coroutine,cpp,distribution,fiber,framework,high-performance,http-client,http-server,network,orm,sqlite3,websocket-client,websocket-server",2019-05-18T18:41:55Z,1053,master,ac52eeb36960cb3fd07e81518252c410f2dc5973,987,4219,75,,,,,C++,0.39410832527228024,0.5715065076767204,0.00021903651440572592,0.02102139273603604,0.0,0.0,0.0,0.0,0.9656148329490006,0.021240429250441766,1917.1318359375,https://github.com/sylar-yin/sylar,git://github.com/sylar-yin/sylar.git,git@github.com:sylar-yin/sylar.git,https://github.com/sylar-yin/sylar.git,https://github.com/sylar-yin/sylar/archive/refs/heads/master.zip,http://www.sylar.top
rnnoise,xiph,xiph/rnnoise,Organization,Recurrent neural network for audio noise reduction,"audio,c,noise-reduction,rnn",2017-08-03T06:34:37Z,901,main,d98345814b0531e61bf10d463be21fa94b352f9c,911,4218,150,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C,0.6969954167373961,0.0,0.01272614105749397,0.0,0.0,0.0,0.0,0.0,0.6969954167373961,0.01272614105749397,379.693359375,https://github.com/xiph/rnnoise,git://github.com/xiph/rnnoise.git,git@github.com:xiph/rnnoise.git,https://github.com/xiph/rnnoise.git,https://github.com/xiph/rnnoise/archive/refs/heads/main.zip,
uthash,troydhanson,troydhanson/uthash,User,C macros for hash tables and more,,2013-01-07T04:41:52Z,1527,master,f69112c04f1b6e059b8071cb391a1fcc83791a00,934,4217,134,other,Other,NOASSERTION,,C,0.9720132623248462,0.0022272221085884412,0.012772436990068407,0.0,0.0,0.0,0.0,0.0,0.9742404844334346,0.012772436990068407,386.7275390625,https://github.com/troydhanson/uthash,git://github.com/troydhanson/uthash.git,git@github.com:troydhanson/uthash.git,https://github.com/troydhanson/uthash.git,https://github.com/troydhanson/uthash/archive/refs/heads/master.zip,
dynomite,Netflix,Netflix/dynomite,Organization,A generic dynamo implementation for different k-v storage engines,"c,cache,distributed-database,dynomite,key-value,nosql,redis",2013-10-10T22:36:31Z,8887,dev,2046b05e27f6bc55dded5e82131a8001449e5485,532,4201,597,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C,0.8833748202941093,0.0,0.008289380189312738,0.0,0.0,0.0,0.0,0.0,0.8833748202941093,0.008289380189312738,1300.138671875,https://github.com/Netflix/dynomite,git://github.com/Netflix/dynomite.git,git@github.com:Netflix/dynomite.git,https://github.com/Netflix/dynomite.git,https://github.com/Netflix/dynomite/archive/refs/heads/dev.zip,
Unity,ThrowTheSwitch,ThrowTheSwitch/Unity,Organization,Simple Unit Testing for C,,2012-01-26T19:52:36Z,7133,master,73237c5d224169c7b4d2ec8321f9ac92e8071708,985,4184,164,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.6570476673991368,0.12606624785394002,0.015662200794994918,0.008270324108343571,0.0,0.0039220093709670546,0.0,0.0,0.7831139152530768,0.027854534274305544,755.9501953125,https://github.com/ThrowTheSwitch/Unity,git://github.com/ThrowTheSwitch/Unity.git,git@github.com:ThrowTheSwitch/Unity.git,https://github.com/ThrowTheSwitch/Unity.git,https://github.com/ThrowTheSwitch/Unity/archive/refs/heads/master.zip,ThrowTheSwitch.org
reading-code-of-nginx-1.9.2,y123456yz,y123456yz/reading-code-of-nginx-1.9.2,User,nginx-1.9.2源码通读分析注释，带详尽函数中文分析注释以及相关函数流程调用注释，最全面的nginx源码阅读分析中文注释，更新完毕,"nginx-annotate,nginx-chinese,nginx-http2,nginx-proxy,nginx-zh-cn",2015-09-19T08:46:33Z,118328,master,99508f12c6c131e6d839a4370e3a10bdd83b7a7b,1253,4180,245,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.9107902837198767,0.00756460372288109,0.005989667104906945,0.0,0.0,0.0,0.0,0.0,0.9183548874427578,0.005989667104906945,12455.8583984375,https://github.com/y123456yz/reading-code-of-nginx-1.9.2,git://github.com/y123456yz/reading-code-of-nginx-1.9.2.git,git@github.com:y123456yz/reading-code-of-nginx-1.9.2.git,https://github.com/y123456yz/reading-code-of-nginx-1.9.2.git,https://github.com/y123456yz/reading-code-of-nginx-1.9.2/archive/refs/heads/master.zip,
bustub,cmu-db,cmu-db/bustub,Organization,The BusTub Relational Database Management System (Educational),"database,dbms",2019-09-10T21:06:59Z,9240,master,570547381a71e6494cc02ee457f3163bdf004eb6,1811,4148,47,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0004759819877033675,0.9453985282067832,0.0,0.02442641260265787,0.0,0.0,0.0,0.0,0.9458745101944865,0.02442641260265787,1510.0361328125,https://github.com/cmu-db/bustub,git://github.com/cmu-db/bustub.git,git@github.com:cmu-db/bustub.git,https://github.com/cmu-db/bustub.git,https://github.com/cmu-db/bustub/archive/refs/heads/master.zip,https://15445.courses.cs.cmu.edu
proxmark3,RfidResearchGroup,RfidResearchGroup/proxmark3,Organization,Iceman Fork - Proxmark3,"125khz,clone,contactless,darkside,hitag2,iceman,iclass,iso14443a,iso14443b,iso15693,mifare,nfc,pm3,proxmark,proxmark3,rdv40,rfid,rrg,simulate,sniffer",2018-08-12T12:37:00Z,82539,master,4012a720430deefa60beaa321d9a50d4d484fc0c,1087,4145,138,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.9129949785881478,0.008391531124132316,0.0049601691282211285,0.004070036117478683,0.0,0.0,0.0,0.0,0.9213865097122801,0.009030205245699812,19868.431640625,https://github.com/RfidResearchGroup/proxmark3,git://github.com/RfidResearchGroup/proxmark3.git,git@github.com:RfidResearchGroup/proxmark3.git,https://github.com/RfidResearchGroup/proxmark3.git,https://github.com/RfidResearchGroup/proxmark3/archive/refs/heads/master.zip,http://www.icedev.se
u-boot,u-boot,u-boot/u-boot,Organization,"""Das U-Boot"" Source Tree",,2014-11-12T13:29:02Z,301965,master,cb7410257ac930a6fb05f1c63b291b7d399f19f2,3702,4128,176,,,,,C,0.9449241331925495,0.0012850424509198153,0.00575832075005516,0.0012999921734855415,0.0,0.0,0.0,0.0,0.9462091756434693,0.007058312923540702,109416.2236328125,https://github.com/u-boot/u-boot,git://github.com/u-boot/u-boot.git,git@github.com:u-boot/u-boot.git,https://github.com/u-boot/u-boot.git,https://github.com/u-boot/u-boot/archive/refs/heads/master.zip,
osv,cloudius-systems,cloudius-systems/osv,Organization,"OSv, a new operating system for the cloud.",,2012-12-20T14:08:55Z,23207,master,6bc59aca3bf9b5fb4fc7bb5aed223ad9fd436293,604,4126,269,other,Other,NOASSERTION,,C,0.5587100122851982,0.35971255848971917,0.010620922830936163,0.0,0.0,0.0,0.0,0.0,0.9184225707749173,0.010620922830936163,16778.95703125,https://github.com/cloudius-systems/osv,git://github.com/cloudius-systems/osv.git,git@github.com:cloudius-systems/osv.git,https://github.com/cloudius-systems/osv.git,https://github.com/cloudius-systems/osv/archive/refs/heads/master.zip,osv.io
meltdown,IAIK,IAIK/meltdown,Organization,"This repository contains several applications, demonstrating the Meltdown bug.","exploit,proof-of-concept,side-channel",2018-01-03T09:42:18Z,31154,master,094b4bee57bbb79794b7b6c1454107424a829072,522,4121,152,zlib,zlib License,Zlib,https://api.github.com/licenses/zlib,C,0.9462144368680931,0.0,0.032682812132612274,0.0,0.0,0.0,0.0,0.0,0.9462144368680931,0.032682812132612274,33.2265625,https://github.com/IAIK/meltdown,git://github.com/IAIK/meltdown.git,git@github.com:IAIK/meltdown.git,https://github.com/IAIK/meltdown.git,https://github.com/IAIK/meltdown/archive/refs/heads/master.zip,https://meltdownattack.com
grbl,gnea,gnea/grbl,Organization,"An open source, embedded, high performance g-code-parser and CNC milling controller written in optimized C that will run on a straight Arduino",,2016-09-20T20:45:07Z,2312,master,bfb67f0c7963fe3ce4aaf8a97f9009ea5a8db36e,1618,4120,390,other,Other,NOASSERTION,,C,0.8447289023439669,0.14750929092789994,0.007761806728133156,0.0,0.0,0.0,0.0,0.0,0.9922381932718668,0.007761806728133156,474.8310546875,https://github.com/gnea/grbl,git://github.com/gnea/grbl.git,git@github.com:gnea/grbl.git,https://github.com/gnea/grbl.git,https://github.com/gnea/grbl/archive/refs/heads/master.zip,https://github.com/gnea/grbl/wiki
xHook,iqiyi,iqiyi/xHook,Organization,🔥 A PLT hook library for Android native ELF.,"android,elf,got,hook,plt",2018-04-18T06:15:09Z,839,master,e59285034feadfdd4ba9b65e1eea1d381da83ed3,763,4118,116,other,Other,NOASSERTION,,C,0.9371344855810864,0.0,0.008968077913142504,0.0,0.0,0.0,0.0,0.0,0.9371344855810864,0.008968077913142504,164.646484375,https://github.com/iqiyi/xHook,git://github.com/iqiyi/xHook.git,git@github.com:iqiyi/xHook.git,https://github.com/iqiyi/xHook.git,https://github.com/iqiyi/xHook/archive/refs/heads/master.zip,
msquic,microsoft,microsoft/msquic,Organization,"Cross-platform, C implementation of the IETF QUIC protocol, exposed to C, C++, C# and Rust.","c,cpp,cross-platform,csharp,network-programming,protocol,quic,rust,secure",2019-10-26T04:10:24Z,305949,main,10f248775a5e32f1c0935ab794c0fb4c3e2f9c18,541,4106,125,mit,MIT License,MIT,https://api.github.com/licenses/mit,C,0.6186904037766643,0.22534415818619377,0.0,0.017779015526661036,0.0,0.0,0.0,0.0,0.844034561962858,0.017779015526661036,8282.5654296875,https://github.com/microsoft/msquic,git://github.com/microsoft/msquic.git,git@github.com:microsoft/msquic.git,https://github.com/microsoft/msquic.git,https://github.com/microsoft/msquic/archive/refs/heads/main.zip,
Dobby,jmpews,jmpews/Dobby,User,"a lightweight, multi-platform, multi-architecture hook framework.","hook,hook-framework",2017-08-03T17:51:59Z,3406,master,5dfc8546954ce3b3198132ab13fddb89ee92cdd7,860,4096,120,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.24569344880989485,0.6779683187695706,0.0,0.04493961058151159,0.0,0.0,0.0,0.0,0.9236617675794655,0.04493961058151159,604.7177734375,https://github.com/jmpews/Dobby,git://github.com/jmpews/Dobby.git,git@github.com:jmpews/Dobby.git,https://github.com/jmpews/Dobby.git,https://github.com/jmpews/Dobby/archive/refs/heads/master.zip,
fritzing-app,fritzing,fritzing/fritzing-app,Organization,Fritzing desktop application,fritzing-application,2014-08-25T17:39:05Z,164326,develop,a8c6ef7cf66f7a42b9b233d6137f1b70a9573a25,846,4093,156,other,Other,NOASSERTION,,C++,0.0009289410136289374,0.9581948877811589,0.0,0.0,0.0,0.0,0.0,0.014745369074755597,0.9591238287947879,0.014745369074755597,4588.7685546875,https://github.com/fritzing/fritzing-app,git://github.com/fritzing/fritzing-app.git,git@github.com:fritzing/fritzing-app.git,https://github.com/fritzing/fritzing-app.git,https://github.com/fritzing/fritzing-app/archive/refs/heads/develop.zip,http://fritzing.org
ydb,ydb-platform,ydb-platform/ydb,Organization,YDB is an open source Distributed SQL Database that combines high availability and scalability with strong consistency and ACID transactions,"cloud-native,cpp,database,dbms,distributed,distributed-database,distributed-sql,distributed-sql-database,sql",2022-02-07T14:52:36Z,1098199,main,06f0b082309c37c361b1eb59d0bc972c68dc049d,599,4084,64,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.2723458088549314,0.47541434491693585,0.0038764571699772786,0.00014017177611661628,2.977180441047883e-05,0.00017526035593842874,0.0,0.0,0.7477601537718672,0.004221661106442802,1187647.142578125,https://github.com/ydb-platform/ydb,git://github.com/ydb-platform/ydb.git,git@github.com:ydb-platform/ydb.git,https://github.com/ydb-platform/ydb.git,https://github.com/ydb-platform/ydb/archive/refs/heads/main.zip,https://ydb.tech
rpitx,F5OEO,F5OEO/rpitx,User,RF transmitter for Raspberry Pi,,2015-10-21T16:06:52Z,10902,master,ee7ff57b77962536fda4daa523749c04af6beec7,542,4082,218,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.4417111677161587,0.23934237577418896,0.008609821694100002,0.0,0.0,0.0,0.0,0.0,0.6810535434903476,0.008609821694100002,604.2109375,https://github.com/F5OEO/rpitx,git://github.com/F5OEO/rpitx.git,git@github.com:F5OEO/rpitx.git,https://github.com/F5OEO/rpitx.git,https://github.com/F5OEO/rpitx/archive/refs/heads/master.zip,
write-a-C-interpreter,lotabout,lotabout/write-a-C-interpreter,User,Write a simple interpreter of C. Inspired by c4 and largely based on it.,,2015-12-23T04:52:31Z,159,master,5e5770748dfddace1cf1fbf6b7e668205854dcb9,748,4079,151,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.69140625,https://github.com/lotabout/write-a-C-interpreter,git://github.com/lotabout/write-a-C-interpreter.git,git@github.com:lotabout/write-a-C-interpreter.git,https://github.com/lotabout/write-a-C-interpreter.git,https://github.com/lotabout/write-a-C-interpreter/archive/refs/heads/master.zip,
pugixml,zeux,zeux/pugixml,User,"Light-weight, simple and fast XML parser for C++ with XPath support","dom,xml,xml-parser,xpath",2012-07-06T10:51:03Z,6965,master,4bc14418d12d289dd9978fdce9490a45deeb653e,733,4073,146,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0,0.9778039867572424,0.002352307499431193,0.009626537520372581,0.0,0.0,0.0,0.0,0.9778039867572424,0.011978845019803773,1051.5771484375,https://github.com/zeux/pugixml,git://github.com/zeux/pugixml.git,git@github.com:zeux/pugixml.git,https://github.com/zeux/pugixml.git,https://github.com/zeux/pugixml/archive/refs/heads/master.zip,http://pugixml.org/
